timestamp count_req count_bytes mean_req mean_bytes std_req std_bytes max_req max_bytes sum_req sum_bytes
1453251600.0 2353015.0 2353015.0 3.16991179402 96472.8404358 170.871941812 3004100.66907 236532.0 3834733011.0 7458850.0 2.27002040638e+11
1453183200.0 2219019.0 2219019.0 3.15050659774 93570.0018544 480.483764126 8377732.2342 707060.0 12124362177.0 6991034.0 2.07633611945e+11
1453554000.0 1921185.0 1921185.0 2.98902448229 89012.016253 374.002908705 6156080.18442 500801.0 8194231287.0 5742469.0 1.71008550445e+11
1452603600.0 2150885.0 2150885.0 3.50501584232 108084.721487 415.727743146 7321513.02938 578688.0 9314984710.0 7538886.0 2.32477806176e+11
1454259600.0 2604097.0 2604097.0 3.31484157464 97770.8448629 372.810646023 6130404.66248 565842.0 9594037268.0 8632169.0 2.54604763795e+11
1453114800.0 2217276.0 2217276.0 3.33804812752 97828.3816336 485.355137383 8532860.87253 687588.0 12066430922.0 7401374.0 2.16912522715e+11
1454191200.0 2365210.0 2365210.0 3.18329154705 100178.209609 226.017368994 3708764.42862 327947.0 5243468034.0 7529153.0 2.36942503149e+11
1453046400.0 2269327.0 2269327.0 3.40012611669 99780.1450069 426.713961764 7211806.73267 616780.0 10366068129.0 7715998.0 2.26433777128e+11
1454122800.0 1955068.0 1955068.0 2.96172102454 96021.0901411 149.058753482 3442989.41693 180044.0 3283060704.0 5790366.0 1.8772776066e+11
1452261600.0 2006169.0 2006169.0 3.80278979488 113709.593185 433.794911056 7527710.74315 534488.0 9284900881.0 7629039.0 2.28120660851e+11
1451797200.0 1945182.0 1945182.0 3.20327763675 95879.2152534 309.474974489 5236455.90107 415531.0 6754246359.0 6230958.0 1.86502523685e+11
1454054400.0 2057036.0 2057036.0 2.96518631662 92579.8011795 426.377594403 7768173.92515 601615.0 10919247967.0 6099495.0 1.90439983899e+11
1452909600.0 1965621.0 1965621.0 2.98222342964 93325.8711364 162.548229238 2919473.47611 188891.0 3075528056.0 5861921.0 1.83443292149e+11
1454248800.0 2476044.0 2476044.0 2.96300348459 88047.7755072 386.796792171 6915935.78319 598813.0 10632019735.0 7336527.0 2.18010166258e+11
1453986000.0 2193626.0 2193626.0 3.37898757582 102369.05327 372.983591796 6317071.35268 534765.0 8964099695.0 7412235.0 2.24559416849e+11
1452841200.0 1991950.0 1991950.0 2.97859936243 91558.9809222 356.262035019 6330461.24494 487286.0 8540949643.0 5933221.0 1.82380912048e+11
1451919600.0 2405817.0 2405817.0 3.70596475127 111284.461696 423.994367906 7534147.59839 641917.0 11141440974.0 8915873.0 2.67730049783e+11
1453917600.0 2516009.0 2516009.0 4.02949035556 131404.064987 385.940688417 10467879.7627 596375.0 11546094971.0 10138234.0 3.30613810143e+11
1453849200.0 2260526.0 2260526.0 3.68766295986 116146.879714 199.917967038 3416258.49149 275019.0 4318880746.0 8336058.0 2.62553041413e+11
1452704400.0 2691813.0 2691813.0 3.73285142764 112886.537347 340.716352405 5754050.96286 532508.0 8430214462.0 10048138.0 3.03869448756e+11
1452499200.0 2101934.0 2101934.0 3.44630231016 112573.469961 551.389075283 20367387.0065 741774.0 26015130469.0 7243900.0 2.36622004008e+11
1452636000.0 2826429.0 2826429.0 3.47433811357 101787.079612 238.484282274 4753035.76543 359103.0 5539746371.0 9819970.0 2.87693953641e+11
1453712400.0 2025432.0 2025432.0 3.270521548 97037.9207181 604.05723517 10876443.509 853370.0 15341056040.0 6624219.0 1.96543709836e+11
1452567600.0 2255157.0 2255157.0 3.22030040481 101924.98329 165.371067088 5768735.16957 215016.0 7531151864.0 7262283.0 2.29856839541e+11
1453644000.0 2312362.0 2312362.0 3.10348898659 95385.7803951 388.594294265 6494731.23093 565767.0 9408618563.0 7176390.0 2.20566453926e+11
1451696400.0 2110424.0 2110424.0 3.08539421462 94287.0403336 181.429067627 3345402.87679 230019.0 3682337938.0 6511490.0 1.98985632809e+11
1453575600.0 2406920.0 2406920.0 3.27708025194 100704.379306 305.771207002 5366909.18592 454345.0 7878328494.0 7887670.0 2.42387384639e+11
1453507200.0 1916537.0 1916537.0 3.41977639879 107867.161697 188.013298407 3287312.32204 227644.0 3873287182.0 6554128.0 2.06731406478e+11
1452362400.0 2399434.0 2399434.0 3.31030943131 101501.00695 340.674849648 5975150.6766 478891.0 7858902123.0 7942869.0 2.43544967111e+11
1451815200.0 1697529.0 1697529.0 3.00928172656 90268.7779137 462.358598601 7686905.70606 589016.0 9601787020.0 5108343.0 1.53233868303e+11
1452106800.0 2436405.0 2436405.0 3.8439278363 121970.915509 334.005185652 5437941.78275 495795.0 7748868265.0 9365365.0 2.971705484e+11
1453370400.0 2123438.0 2123438.0 3.28106353941 102806.747063 482.356553065 8734834.69315 693495.0 12278987312.0 6967135.0 2.18303753369e+11
1452225600.0 2144405.0 2144405.0 3.1016818185 97106.034701 164.824234197 3127225.62766 209941.0 3533606135.0 6651262.0 2.08234666343e+11
1453302000.0 2560924.0 2560924.0 3.80258883122 114252.029039 427.378644131 6959741.30109 657995.0 10535988994.0 9738141.0 2.92590763214e+11
1452157200.0 1968042.0 1968042.0 3.03774767002 95113.5407847 400.936361497 7212667.55425 555362.0 9623731241.0 5978415.0 1.87187443033e+11
1451934000.0 2473881.0 2473881.0 3.84535351539 118723.2847 328.106863198 6252094.53656 480297.0 8133087856.0 9512947.0 2.93707278276e+11
1453233600.0 2540699.0 2540699.0 3.88464788627 118088.595722 303.68930036 5136912.24 465988.0 7433910077.0 9869721.0 3.00027577063e+11
1452088800.0 2227854.0 2227854.0 3.75622863976 119509.788282 407.74052659 7337879.03962 599064.0 10366513729.0 8368329.0 2.66250359863e+11
1453165200.0 2311345.0 2311345.0 3.25971587972 102383.781927 190.003513154 3770750.91426 245494.0 4024337908.0 7534328.0 2.36644242437e+11
1453550400.0 1920343.0 1920343.0 2.91051494447 85878.441065 388.500052465 6486158.04058 525746.0 8737565553.0 5589187.0 1.6491606315e+11
1452052800.0 2003858.0 2003858.0 3.30053377036 107604.291826 183.876936587 3349243.19776 249314.0 4186506660.0 6613801.0 2.15623721009e+11
1452376800.0 2310961.0 2310961.0 3.18759338647 99590.8739468 210.676491215 4029655.34182 277176.0 4471528623.0 7366404.0 2.30150625647e+11
1454173200.0 2500367.0 2500367.0 3.09710534494 94339.3988702 321.100144757 5325986.14769 488998.0 8015840515.0 7743900.0 2.35883119735e+11
1453028400.0 1943104.0 1943104.0 3.00219905883 91760.6081013 440.991420863 7496183.1875 577064.0 9762179446.0 5833585.0 1.78300404644e+11
1454104800.0 2514174.0 2514174.0 3.35433347095 106837.525795 241.552869455 4310791.70794 364908.0 6389948840.0 8433378.0 2.68608129578e+11
1452960000.0 2156033.0 2156033.0 3.37434120906 100780.00405 459.785857373 7654555.90005 589818.0 9792069255.0 7275191.0 2.17285014471e+11
1452632400.0 2687554.0 2687554.0 3.66052812334 109533.231474 295.223589666 5746819.39837 416068.0 6668145608.0 9837867.0 2.94376474381e+11
1454245200.0 2371631.0 2371631.0 2.90727140942 86522.3061556 380.765521479 6741910.95275 573462.0 9951612546.0 6894975.0 2.0519898347e+11
1454036400.0 2274798.0 2274798.0 3.14315996409 103424.811612 164.130989117 3476567.4625 201602.0 3668364396.0 7150054.0 2.35270554606e+11
1452891600.0 2404792.0 2404792.0 3.62751539426 112615.018651 302.980334627 5406590.22779 443322.0 7669148039.0 8723420.0 2.70815695932e+11
1451746800.0 2144986.0 2144986.0 3.1787745934 98045.0344953 363.075286776 6215693.08495 514838.0 8588714390.0 6818427.0 2.10305226362e+11
1453968000.0 2090097.0 2090097.0 3.11458367722 93141.9367551 409.609098963 6842949.58007 582270.0 9637360415.0 6509782.0 1.94675682586e+11
1452290400.0 2316738.0 2316738.0 3.54094722839 106567.894923 255.715407827 4585401.20282 354119.0 5996265163.0 8203447.0 2.46889891749e+11
1452186000.0 2538162.0 2538162.0 3.8132940293 115258.622863 367.805633343 5972185.5834 574432.0 8971124814.0 9678758.0 2.92545056724e+11
1453831200.0 2359258.0 2359258.0 4.01970661962 126348.531859 361.048537543 5750374.15563 531454.0 8145614833.0 9483525.0 2.98088784577e+11
1453762800.0 2332733.0 2332733.0 3.63731082811 117278.192775 234.850767655 4064487.96193 335623.0 5459278971.0 8484875.0 2.73578710466e+11
1452618000.0 2161676.0 2161676.0 3.99055778942 120817.407737 438.269436236 7829747.30304 618910.0 9840540971.0 8626293.0 2.61168090687e+11
1451948400.0 2305244.0 2305244.0 3.57505452785 111405.977871 235.772107715 4421209.88497 325775.0 5362882874.0 8241373.0 2.56817962051e+11
1453694400.0 1999034.0 1999034.0 3.63890859285 117063.162549 250.776975381 4513170.14434 269401.0 4631991898.0 7274302.0 2.34013242083e+11
1453626000.0 1913889.0 1913889.0 2.95053997384 89958.3949618 475.730609855 8226935.81797 647692.0 10844806297.0 5647006.0 1.72170382575e+11
1452481200.0 2126577.0 2126577.0 3.52184755125 107083.144945 192.647470165 3581968.28315 223790.0 3837226442.0 7489480.0 2.27720553128e+11
1453896000.0 2257489.0 2257489.0 3.46586007728 109636.921956 440.489452655 11358547.8297 638437.0 10891384645.0 7824141.0 2.4750414531e+11
1452528000.0 2490115.0 2490115.0 4.2072125183 132478.511168 460.718076877 15085779.6122 676521.0 20227455434.0 10476443.0 3.29886727837e+11
1452686400.0 1352318.0 1352318.0 3.58643529111 107998.920987 424.590567885 7187967.11889 474652.0 7835187451.0 4850001.0 1.46048884831e+11
1453489200.0 2541901.0 2541901.0 3.64088923998 114269.436115 352.635142317 6858127.3887 536054.0 9170771853.0 9254780.0 2.90461593931e+11
1452344400.0 2072089.0 2072089.0 2.94139054838 92550.734495 295.728407149 5336630.60659 398747.0 6661953671.0 6094823.0 1.91773358889e+11
1453420800.0 2186377.0 2186377.0 3.28052755769 100324.330356 186.164937524 3270736.86946 246010.0 4150896528.0 7172470.0 2.19346808431e+11
