timestamp sum_req daily_proportion_reqs hourly_concurrent_users
1453302000.0 19953.0 0.0541891855191 1404
1453305600.0 20652.0 0.0560875587301 1453
1453309200.0 20633.0 0.0560359577415 1452
1453312800.0 19473.0 0.0528855815975 1370
1453316400.0 19268.0 0.0523288340892 1356
1453320000.0 20194.0 0.0548437033215 1421
1453323600.0 18214.0 0.0494663371446 1282
1453327200.0 18507.0 0.0502620787051 1302
1453330800.0 14690.0 0.0398957116863 1034
1453334400.0 11863.0 0.0320681424374 825
1453338000.0 12325.0 0.0333170239856 857
1453341600.0 11433.0 0.0309057635072 795
1453345200.0 10669.0 0.0288405135012 742
1453348800.0 11853.0 0.0320411103692 824
1453352400.0 11867.0 0.0320789552646 825
1453356000.0 13101.0 0.0354147124734 911
1453359600.0 13641.0 0.0368744441531 948
1453363200.0 14011.0 0.0378746306744 974
1453366800.0 13876.0 0.0375096977544 964
1453370400.0 14108.0 0.0381368417354 981
1453374000.0 14577.0 0.0394046457312 1013
1453377600.0 13943.0 0.037690812611 969
1453381200.0 14168.0 0.0382990341442 985
1453384800.0 17757.0 0.0480008434005 1234
1453388400.0 20737.0 0.056056399707 1441
1453392000.0 22167.0 0.0599219854513 1541
1453395600.0 19949.0 0.0539262727373 1387
1453399200.0 19617.0 0.053028808075 1363
1453402800.0 19177.0 0.0518393970768 1333
1453406400.0 18859.0 0.0509797773098 1311
1453410000.0 18923.0 0.0511527825459 1315
1453413600.0 16620.0 0.0449272972527 1155
1453417200.0 16068.0 0.0434351270913 1117
1453420800.0 11476.0 0.031362732023 807
1453424400.0 11000.0 0.0300618728 774
1453428000.0 10600.0 0.0289687137891 746
1453431600.0 10942.0 0.0299033647434 770
1453435200.0 11609.0 0.0317262073941 817
1453438800.0 11018.0 0.0301110649555 775
1453442400.0 13654.0 0.0373149828374 961
1453446000.0 12872.0 0.0351778569711 906
1453449600.0 12851.0 0.035120466123 904
1453453200.0 15228.0 0.0416165635453 1071
1453456800.0 14420.0 0.0394083823433 1014
1453460400.0 13507.0 0.0369132469009 950
1453464000.0 13744.0 0.0375609436149 967
1453467600.0 15960.0 0.0436170445353 1123
1453471200.0 17328.0 0.0473556483526 1219
1453474800.0 18865.0 0.051556111852 1327
1453478400.0 20926.0 0.0571886136557 1472
1453482000.0 20332.0 0.0555652725245 1430
1453485600.0 20106.0 0.0549476376834 1415
1453489200.0 19094.0 0.0521819453858 1343
1453492800.0 18426.0 0.0503563698376 1296
1453496400.0 18623.0 0.0508947506504 1310
1453500000.0 17263.0 0.0471780100133 1215
1453503600.0 15458.0 0.0422451299766 1088
1453507200.0 11429.0 0.0381866598952 914
1453510800.0 11449.0 0.0382534840441 915
1453514400.0 10883.0 0.0363623606299 870
1453518000.0 9307.0 0.0310966176957 744
1453521600.0 9688.0 0.0323696177325 774
1453525200.0 11079.0 0.0370172372892 886
1453528800.0 13526.0 0.0451931719085 1081
1453532400.0 12104.0 0.0404419749209 967
1453536000.0 12040.0 0.0402281376444 962
1453539600.0 10899.0 0.036415819949 871
1453543200.0 12807.0 0.0427908437551 1024
1453546800.0 11074.0 0.037000531252 885
1453550400.0 10783.0 0.0360282398853 862
1453554000.0 11060.0 0.0369537543477 884
1453557600.0 12067.0 0.0403183502454 964
1453561200.0 13330.0 0.0445382952491 1065
1453564800.0 14425.0 0.048196917402 1153
1453568400.0 15730.0 0.0525571931184 1257
1453572000.0 14291.0 0.0477491956043 1142
1453575600.0 14222.0 0.0475186522906 1137
1453579200.0 13745.0 0.045924896339 1099
1453582800.0 13983.0 0.0467201037111 1118
1453586400.0 13914.0 0.0464895603973 1112
1453590000.0 12857.0 0.0429579041274 1028
1453593600.0 11180.0 0.0365337986654 937
1453597200.0 10594.0 0.0346188786281 888
1453600800.0 10445.0 0.0341319791646 876
1453604400.0 11186.0 0.0365534053552 938
1453608000.0 10107.0 0.0330274689724 848
1453611600.0 12140.0 0.0396708690338 1018
1453615200.0 13903.0 0.0454319680542 1166
1453618800.0 13434.0 0.0438993784679 1127
1453622400.0 12467.0 0.0407394336281 1045
1453626000.0 12097.0 0.0395303544236 1014
1453629600.0 11520.0 0.0376448444209 966
1453633200.0 11251.0 0.0367658111614 943
1453636800.0 10976.0 0.0358671712122 920
1453640400.0 12310.0 0.0402263919116 1032
1453644000.0 13544.0 0.0442588344476 1136
1453647600.0 13715.0 0.044817625107 1150
1453651200.0 14231.0 0.04650380043 1193
1453654800.0 15418.0 0.0503826572293 1293
1453658400.0 14655.0 0.0478893398428 1229
1453662000.0 12466.0 0.0407361658465 1045
1453665600.0 14552.0 0.0475527583345 1220
1453669200.0 14498.0 0.0473762981263 1216
1453672800.0 16472.0 0.0538268990713 1381
1453676400.0 13243.0 0.0432752321759 1110
1453680000.0 12935.0 0.0319609204547 875
1453683600.0 13761.0 0.0340018729322 931
1453687200.0 12255.0 0.0302807174467 829
1453690800.0 13779.0 0.0340463488942 933
1453694400.0 15416.0 0.0380911905474 1043
1453698000.0 15270.0 0.037730441078 1033
1453701600.0 17495.0 0.0432281641558 1184
1453705200.0 15475.0 0.0382369728672 1047
1453708800.0 15046.0 0.0371769624401 1018
1453712400.0 15042.0 0.0371670788929 1018
1453716000.0 15760.0 0.0389411755985 1067
1453719600.0 16249.0 0.0401494392322 1100
1453723200.0 14145.0 0.0349506934544 957
1453726800.0 16255.0 0.0401642645529 1100
1453730400.0 17595.0 0.0434752528335 1191
1453734000.0 21001.0 0.0518910931944 1421
1453737600.0 21344.0 0.0527386073588 1445
1453741200.0 22176.0 0.0547943851569 1501
1453744800.0 22127.0 0.0546733117048 1498
1453748400.0 20224.0 0.0499712141691 1369
1453752000.0 20610.0 0.0509249764648 1395
1453755600.0 19343.0 0.0477943629189 1309
1453759200.0 18167.0 0.0448886000697 1230
1453762800.0 15120.0 0.0373598080615 1023
1453766400.0 13951.0 0.0361491362401 967
1453770000.0 12362.0 0.0320317985951 857
1453773600.0 13500.0 0.0349805275064 936
1453777200.0 13708.0 0.035519486745 951
1453780800.0 13435.0 0.0348121027443 932
1453784400.0 13601.0 0.0352422336751 943
1453788000.0 16545.0 0.0428705798217 1147
1453791600.0 14865.0 0.0385174475098 1031
1453795200.0 15042.0 0.0389760810926 1043
1453798800.0 14783.0 0.0383049731946 1025
1453802400.0 14296.0 0.0370430830541 991
1453806000.0 14083.0 0.0364911680646 977
1453809600.0 12074.0 0.0312855473416 837
1453813200.0 13879.0 0.0359625734267 962
1453816800.0 15562.0 0.0403234791892 1079
1453820400.0 19130.0 0.0495687030516 1327
