timestamp sum_req daily_proportion_reqs hourly_concurrent_users
1452067200.0 929.0 0.051545247739 129
1452070800.0 846.0 0.0469400210842 117
1452074400.0 904.0 0.0501581312767 125
1452078000.0 898.0 0.0498252233258 125
1452081600.0 794.0 0.0440548188426 110
1452085200.0 883.0 0.0489929534484 123
1452088800.0 915.0 0.0507684625201 127
1452092400.0 931.0 0.051656217056 129
1452096000.0 907.0 0.0503245852522 126
1452099600.0 935.0 0.05187815569 130
1452103200.0 895.0 0.0496587693503 124
1452106800.0 885.0 0.0491039227654 123
1452110400.0 791.0 0.0438883648671 110
1452114000.0 736.0 0.0408367086501 102
1452117600.0 655.0 0.0363424513122 91
1452121200.0 625.0 0.0346779115575 87
1452124800.0 507.0 0.0294117647059 74
1452128400.0 540.0 0.0313261399234 79
1452132000.0 483.0 0.0280194918204 71
1452135600.0 501.0 0.0290636964845 73
1452139200.0 496.0 0.0287736396334 73
1452142800.0 580.0 0.0336465947326 85
1452146400.0 772.0 0.0447847778165 113
1452150000.0 763.0 0.0442626754844 112
1452153600.0 841.0 0.0487875623622 123
1452157200.0 783.0 0.045422902889 115
1452160800.0 770.0 0.044668755076 113
1452164400.0 753.0 0.0436825617821 110
1452168000.0 198.0 0.0114862513053 29
1452171600.0 762.0 0.0442046641142 112
1452175200.0 765.0 0.0443786982249 112
1452178800.0 932.0 0.054066597053 136
1452182400.0 944.0 0.0547627334958 138
1452186000.0 933.0 0.0541246084233 137
1452189600.0 882.0 0.0511660285416 129
1452193200.0 929.0 0.0538925629423 136
1452196800.0 901.0 0.0522682445759 132
1452200400.0 857.0 0.0497157442859 125
1452204000.0 721.0 0.0418261979348 106
1452207600.0 618.0 0.0358510268013 90
1452211200.0 544.0 0.0308145462785 77
1452214800.0 507.0 0.0287187039764 72
1452218400.0 518.0 0.0293417922284 73
1452222000.0 533.0 0.0301914580265 75
1452225600.0 518.0 0.0293417922284 73
1452229200.0 519.0 0.0293984366149 73
1452232800.0 655.0 0.0371020731845 93
1452236400.0 665.0 0.03766851705 94
1452240000.0 722.0 0.0408972470828 102
1452243600.0 704.0 0.0398776481251 100
1452247200.0 802.0 0.0454287980061 114
1452250800.0 747.0 0.0423133567463 106
1452254400.0 784.0 0.0444091990484 111
1452258000.0 751.0 0.0425399342925 106
1452261600.0 1037.0 0.0587402288433 147
1452265200.0 882.0 0.0499603489294 125
1452268800.0 968.0 0.054831766172 137
1452272400.0 978.0 0.0553982100374 138
1452276000.0 963.0 0.0545485442393 136
1452279600.0 838.0 0.0474679959216 119
1452283200.0 826.0 0.0467882632831 117
1452286800.0 808.0 0.0457686643254 114
1452290400.0 767.0 0.0434462444772 109
1452294000.0 707.0 0.0400475812847 100
1452297600.0 662.0 0.0371492704826 89
1452301200.0 515.0 0.0289001122334 70
1452304800.0 446.0 0.0250280583614 60
1452308400.0 507.0 0.0284511784512 68
1452312000.0 445.0 0.0249719416386 60
1452315600.0 630.0 0.0353535353535 85
1452319200.0 811.0 0.0455106621773 110
1452322800.0 950.0 0.0533108866442 128
1452326400.0 976.0 0.0547699214366 132
1452330000.0 902.0 0.0506172839506 122
1452333600.0 944.0 0.0529741863075 128
1452337200.0 839.0 0.0470819304153 113
1452340800.0 741.0 0.0415824915825 100
1452344400.0 756.0 0.0424242424242 102
1452348000.0 761.0 0.0427048260382 103
1452351600.0 807.0 0.0452861952862 109
1452355200.0 868.0 0.048709315376 117
1452358800.0 820.0 0.0460157126824 111
1452362400.0 961.0 0.0539281705948 130
1452366000.0 749.0 0.0420314253648 101
1452369600.0 656.0 0.0368125701459 89
1452373200.0 698.0 0.0391694725028 94
1452376800.0 669.0 0.0375420875421 90
1452380400.0 570.0 0.0319865319865 77
1452384000.0 688.0 0.0387082254979 104
1452387600.0 466.0 0.0262180713402 71
1452391200.0 461.0 0.0259367615618 70
1452394800.0 517.0 0.0290874310791 78
1452398400.0 495.0 0.0278496680545 75
1452402000.0 636.0 0.0357826038033 96
1452405600.0 868.0 0.0488353775177 132
1452409200.0 874.0 0.0491729492517 132
1452412800.0 899.0 0.0505794981434 136
1452416400.0 896.0 0.0504107122764 136
1452420000.0 843.0 0.0474288286261 128
1452423600.0 837.0 0.0470912568921 127
1452427200.0 857.0 0.0482164960054 130
1452430800.0 667.0 0.0375267244289 101
1452434400.0 763.0 0.0429278721728 116
1452438000.0 820.0 0.0461348036458 124
1452441600.0 971.0 0.0546303589513 147
1452445200.0 840.0 0.0472600427591 127
1452448800.0 835.0 0.0469787329808 127
1452452400.0 769.0 0.0432654439068 117
1452456000.0 699.0 0.0393271070102 106
1452459600.0 680.0 0.0382581298526 103
1452463200.0 823.0 0.0463035895128 125
1452466800.0 702.0 0.0394958928772 106
1452470400.0 728.0 0.0250180418571 75
1452474000.0 742.0 0.0254991580467 76
1452477600.0 756.0 0.0259802742362 78
1452481200.0 822.0 0.0282483934156 84
1452484800.0 939.0 0.0322691501426 96
1452488400.0 1040.0 0.0357400597959 107
1452492000.0 1178.0 0.0404824908072 121
1452495600.0 1172.0 0.0402762981546 120
1452499200.0 1535.0 0.052750953641 158
1452502800.0 1321.0 0.0453967490292 136
1452506400.0 1308.0 0.0449499982817 134
1452510000.0 1369.0 0.0470462902505 141
1452513600.0 1246.0 0.0428193408708 128
1452517200.0 1305.0 0.0448469019554 134
1452520800.0 1519.0 0.0522011065672 156
1452524400.0 1590.0 0.0546410529571 163
1452528000.0 1622.0 0.0557407471047 167
1452531600.0 1503.0 0.0516512594935 154
1452535200.0 1484.0 0.0509983160933 152
1452538800.0 1491.0 0.0512388741881 153
1452542400.0 1339.0 0.0460153269872 138
1452546000.0 1234.0 0.0424069555655 127
1452549600.0 1154.0 0.0396577201966 119
1452553200.0 1071.0 0.0368053885013 110
1452556800.0 949.0 0.0391485499773 105
1452560400.0 903.0 0.0372509384926 100
1452564000.0 810.0 0.0334144630997 90
1452567600.0 703.0 0.0290004537767 78
1452571200.0 725.0 0.0299080070954 80
1452574800.0 909.0 0.0374984530341 101
1452578400.0 1116.0 0.0460377047152 123
1452582000.0 1053.0 0.0434388020296 117
1452585600.0 1061.0 0.0437688214183 117
1452589200.0 1072.0 0.0442225980776 119
1452592800.0 1076.0 0.044387607772 119
1452596400.0 990.0 0.0408398993441 110
1452600000.0 942.0 0.0388597830123 104
1452603600.0 1052.0 0.043397549606 116
1452607200.0 1112.0 0.0458726950208 123
1452610800.0 1213.0 0.0500391898024 134
1452614400.0 1230.0 0.0507404810033 136
1452618000.0 1124.0 0.0463677241038 124
1452621600.0 1121.0 0.0462439668331 124
1452625200.0 1098.0 0.0452951610907 121
1452628800.0 1011.0 0.0417062002393 112
1452632400.0 1020.0 0.0420774720515 113
1452636000.0 880.0 0.0363021327503 97
1452639600.0 710.0 0.0292892207417 79
1452643200.0 733.0 0.0356986314713 92
1452646800.0 631.0 0.0307310183607 79
1452650400.0 599.0 0.0291725515025 75
1452654000.0 675.0 0.0328739102908 85
1452657600.0 716.0 0.0348706959529 90
1452661200.0 791.0 0.0385233526518 99
1452664800.0 924.0 0.0450007305313 116
1452668400.0 903.0 0.0439779866556 113
1452672000.0 992.0 0.0483124726051 125
1452675600.0 865.0 0.0421273072615 109
1452679200.0 850.0 0.0413967759217 107
1452682800.0 769.0 0.0374519066868 97
1452686400.0 743.0 0.0361856523645 93
1452690000.0 878.0 0.0427604344226 110
1452693600.0 1046.0 0.0509423854283 131
1452697200.0 962.0 0.0468514099255 121
1452700800.0 1112.0 0.0541567233234 140
1452704400.0 983.0 0.0478741538012 123
1452708000.0 928.0 0.0451955388886 117
1452711600.0 1026.0 0.0499683436419 129
1452715200.0 1011.0 0.0492378123021 127
1452718800.0 901.0 0.043880582477 113
1452722400.0 785.0 0.0382311401159 99
1452726000.0 660.0 0.032143378951 83
1452729600.0 672.0 0.029407903374 77
1452733200.0 490.0 0.0214432628769 56
1452736800.0 458.0 0.0200428865258 52
1452740400.0 506.0 0.0221434510525 58
1452744000.0 514.0 0.0224935451403 59
1452747600.0 712.0 0.031158373813 81
1452751200.0 839.0 0.0367161174566 96
1452754800.0 943.0 0.0412673405978 107
1452758400.0 941.0 0.0411798170758 107
1452762000.0 870.0 0.0380727320467 99
1452765600.0 952.0 0.0416611964465 108
1452769200.0 875.0 0.0382915408516 100
1452772800.0 871.0 0.0381164938077 99
1452776400.0 1018.0 0.0445494726708 116
1452780000.0 1420.0 0.062141700582 162
1452783600.0 1511.0 0.0661240208306 172
1452787200.0 1373.0 0.0600848978163 156
1452790800.0 1369.0 0.0599098507724 156
1452794400.0 1211.0 0.0529954925386 138
1452798000.0 1128.0 0.0493632663778 128
1452801600.0 1139.0 0.0498446457485 130
1452805200.0 1163.0 0.0508949280119 132
1452808800.0 1216.0 0.0532143013435 138
1452812400.0 957.0 0.0418800052514 109
1452816000.0 774.0 0.0354395604396 88
1452819600.0 755.0 0.0345695970696 86
1452823200.0 606.0 0.0277472527473 69
1452826800.0 615.0 0.0281593406593 70
1452830400.0 746.0 0.0341575091575 85
1452834000.0 782.0 0.0358058608059 89
1452837600.0 794.0 0.0363553113553 90
1452841200.0 823.0 0.0376831501832 94
1452844800.0 892.0 0.0408424908425 102
1452848400.0 874.0 0.0400183150183 100
1452852000.0 1009.0 0.0461996336996 115
1452855600.0 897.0 0.0410714285714 102
1452859200.0 851.0 0.0389652014652 97
1452862800.0 922.0 0.0422161172161 105
1452866400.0 1002.0 0.0458791208791 114
1452870000.0 1070.0 0.0489926739927 122
1452873600.0 1226.0 0.0561355311355 140
1452877200.0 1202.0 0.0550366300366 137
1452880800.0 1068.0 0.0489010989011 122
1452884400.0 1037.0 0.0474816849817 118
1452888000.0 995.0 0.0455586080586 113
1452891600.0 902.0 0.0413003663004 103
1452895200.0 1041.0 0.0476648351648 119
1452898800.0 766.0 0.0350732600733 87
1452902400.0 717.0 0.0348498104404 82
1452906000.0 806.0 0.0391756585982 92
1452909600.0 529.0 0.0257120637698 61
1452913200.0 483.0 0.0234762321376 55
1452916800.0 619.0 0.0300865169632 71
1452920400.0 726.0 0.0352872557597 83
1452924000.0 907.0 0.0440847671819 104
1452927600.0 942.0 0.0457859434237 108
1452931200.0 982.0 0.047730144843 113
1452934800.0 964.0 0.0468552542043 111
1452938400.0 1170.0 0.0568678915136 134
1452942000.0 887.0 0.0431126664722 102
1452945600.0 889.0 0.0432098765432 102
1452949200.0 871.0 0.0423349859045 100
1452952800.0 1004.0 0.0487994556236 115
1452956400.0 965.0 0.0469038592398 111
1452960000.0 1138.0 0.0553125303781 131
1452963600.0 969.0 0.0470982793817 111
1452967200.0 1000.0 0.0486050354817 115
1452970800.0 854.0 0.0415087003014 98
1452974400.0 755.0 0.0366968017887 87
1452978000.0 840.0 0.0408282298046 96
1452981600.0 791.0 0.038446583066 91
1452985200.0 596.0 0.0289686011471 68
1452988800.0 589.0 0.0295371345469 75
1452992400.0 671.0 0.0336492653327 85
1452996000.0 543.0 0.0272303294719 69
1452999600.0 486.0 0.0243718970964 62
1453003200.0 630.0 0.0315931999398 80
1453006800.0 773.0 0.0387643548468 98
1453010400.0 1006.0 0.0504488240309 128
1453014000.0 1039.0 0.0521037059325 132
1453017600.0 1018.0 0.0510505992678 130
1453021200.0 966.0 0.0484429065744 123
1453024800.0 881.0 0.0441803319793 112
1453028400.0 938.0 0.0470387643548 119
1453032000.0 862.0 0.0432275211875 110
1453035600.0 843.0 0.0422747103957 107
1453039200.0 915.0 0.0458853618174 117
1453042800.0 908.0 0.0455343262625 116
1453046400.0 1044.0 0.0523544456146 133
1453050000.0 983.0 0.0492954214934 125
1453053600.0 913.0 0.0457850659445 116
1453057200.0 853.0 0.0427761897598 109
1453060800.0 850.0 0.0426257459506 108
1453064400.0 802.0 0.0402186450028 102
1453068000.0 832.0 0.0417230830951 106
1453071600.0 868.0 0.043528408806 111
1453075200.0 595.0 0.027149114802 72
1453078800.0 619.0 0.0282442051469 75
1453082400.0 566.0 0.0258258806352 69
1453086000.0 602.0 0.0274685161526 73
1453089600.0 592.0 0.0270122285089 72
1453093200.0 916.0 0.0417959481657 111
1453096800.0 1008.0 0.045993794488 122
1453100400.0 1043.0 0.0475908012411 126
1453104000.0 1086.0 0.0495528381091 132
1453107600.0 1139.0 0.0519711626209 138
1453111200.0 1078.0 0.0491878079942 131
1453114800.0 1091.0 0.049780981931 132
1453118400.0 882.0 0.040244570177 107
1453122000.0 888.0 0.0405183427633 108
1453125600.0 975.0 0.0444880452637 118
1453129200.0 1020.0 0.0465413396605 124
1453132800.0 1212.0 0.0553020624201 147
1453136400.0 1186.0 0.0541157145465 144
1453140000.0 1020.0 0.0465413396605 124
1453143600.0 970.0 0.0442599014419 118
1453147200.0 873.0 0.0398339112977 106
1453150800.0 823.0 0.037552473079 100
1453154400.0 864.0 0.0394232524183 105
1453158000.0 850.0 0.0387844497171 103
1453161600.0 896.0 0.0389412838455 104
1453165200.0 716.0 0.0311182580729 83
1453168800.0 607.0 0.0263809813551 70
1453172400.0 612.0 0.0265982876266 71
1453176000.0 594.0 0.0258159850493 69
1453179600.0 887.0 0.0385501325568 103
1453183200.0 974.0 0.0423312616802 113
1453186800.0 1100.0 0.047807379721 127
1453190400.0 1079.0 0.0468946933809 125
1453194000.0 1106.0 0.0480681472467 128
1453197600.0 1080.0 0.0469381546351 125
1453201200.0 950.0 0.0412881915772 110
1453204800.0 1032.0 0.0448520144291 119
1453208400.0 1018.0 0.0442435568691 118
1453212000.0 1094.0 0.0475466121952 127
1453215600.0 1184.0 0.0514581250815 137
1453219200.0 1257.0 0.0546307966448 145
1453222800.0 1176.0 0.0511104350472 136
1453226400.0 1045.0 0.0454170107349 121
1453230000.0 1029.0 0.0447216306663 119
1453233600.0 887.0 0.0385501325568 103
1453237200.0 922.0 0.040071276457 107
1453240800.0 914.0 0.0397235864227 106
1453244400.0 651.0 0.028293276544 75
1453248000.0 550.0 0.0267978951471 69
1453251600.0 516.0 0.0251412979926 65
1453255200.0 495.0 0.0241181056324 62
1453258800.0 518.0 0.025238744884 65
1453262400.0 536.0 0.026115766907 68
1453266000.0 710.0 0.0345936464627 90
1453269600.0 880.0 0.0428766322354 111
1453273200.0 1027.0 0.0500389787566 130
1453276800.0 1053.0 0.0513057883454 133
1453280400.0 1000.0 0.0487234457221 126
1453284000.0 1003.0 0.0488696160592 127
1453287600.0 947.0 0.0461411030988 120
1453291200.0 944.0 0.0459949327616 119
1453294800.0 878.0 0.042779185344 111
1453298400.0 882.0 0.0429740791269 111
1453302000.0 1100.0 0.0535957902943 139
1453305600.0 1114.0 0.0542779185344 141
1453309200.0 1085.0 0.0528649386085 137
1453312800.0 970.0 0.0472617423504 122
1453316400.0 959.0 0.0467257844475 121
1453320000.0 1009.0 0.0491619567336 127
1453323600.0 807.0 0.0393198206977 102
1453327200.0 890.0 0.0433638666927 112
1453330800.0 667.0 0.0324985382966 84
1453334400.0 536.0 0.0259200154746 67
1453338000.0 613.0 0.0296435997872 76
1453341600.0 543.0 0.0262585231394 68
1453345200.0 474.0 0.0229218047294 59
1453348800.0 600.0 0.0290149426955 75
1453352400.0 679.0 0.0328352434837 84
1453356000.0 855.0 0.0413462933411 106
1453359600.0 965.0 0.0466656995019 120
1453363200.0 1018.0 0.0492286861067 127
1453366800.0 992.0 0.0479713719232 123
1453370400.0 937.0 0.0453116688428 116
1453374000.0 971.0 0.0469558489289 121
1453377600.0 889.0 0.0429904734271 111
1453381200.0 858.0 0.0414913680545 107
1453384800.0 1076.0 0.0520334639006 134
1453388400.0 1200.0 0.058029885391 149
1453392000.0 1259.0 0.0608830214227 157
1453395600.0 1019.0 0.0492770443445 127
1453399200.0 1007.0 0.0486967454906 125
1453402800.0 949.0 0.0458919676967 118
1453406400.0 901.0 0.0435707722811 112
1453410000.0 919.0 0.0444412205619 114
1453413600.0 752.0 0.036365394845 93
1453417200.0 859.0 0.0415397262924 107
1453420800.0 565.0 0.0259293253786 67
1453424400.0 533.0 0.0244607618173 63
1453428000.0 514.0 0.0235888022028 61
1453431600.0 541.0 0.0248279027077 64
1453435200.0 620.0 0.0284534189995 73
1453438800.0 603.0 0.0276732446076 71
1453442400.0 926.0 0.0424965580542 109
1453446000.0 891.0 0.040890316659 105
1453449600.0 922.0 0.042312987609 109
1453453200.0 1132.0 0.0519504359798 134
1453456800.0 995.0 0.0456631482331 118
1453460400.0 894.0 0.0410279944929 106
1453464000.0 899.0 0.0412574575493 106
1453467600.0 1090.0 0.0500229463056 129
1453471200.0 1111.0 0.0509866911427 131
1453474800.0 1105.0 0.050711335475 131
1453478400.0 1249.0 0.0573198715007 148
1453482000.0 1176.0 0.0539697108765 139
1453485600.0 1170.0 0.0536943552088 138
1453489200.0 1058.0 0.0485543827444 125
1453492800.0 989.0 0.0453877925654 117
1453496400.0 1022.0 0.046902248738 121
1453500000.0 926.0 0.0424965580542 109
1453503600.0 866.0 0.0397430013768 102
1453507200.0 582.0 0.0311629899336 75
1453510800.0 628.0 0.0336260441208 80
1453514400.0 621.0 0.0332512315271 80
1453518000.0 486.0 0.0260227029342 62
1453521600.0 531.0 0.0284322124652 68
1453525200.0 683.0 0.0365710002142 87
1453528800.0 975.0 0.0522060398372 125
1453532400.0 869.0 0.0465303062754 111
1453536000.0 897.0 0.0480295566502 115
1453539600.0 820.0 0.0439066181195 105
1453543200.0 1050.0 0.0562218890555 134
1453546800.0 824.0 0.0441207967445 106
1453550400.0 759.0 0.0406403940887 97
1453554000.0 762.0 0.0408010280574 98
1453557600.0 817.0 0.0437459841508 105
1453561200.0 885.0 0.0473870207753 113
1453564800.0 921.0 0.0493146284001 118
1453568400.0 990.0 0.0530092096809 127
1453572000.0 796.0 0.0426215463697 102
1453575600.0 768.0 0.0411222959949 98
1453579200.0 710.0 0.0380167059327 91
1453582800.0 723.0 0.0387127864639 93
1453586400.0 713.0 0.0381773399015 91
1453590000.0 643.0 0.0344292139644 82
1453593600.0 538.0 0.0294423466316 76
1453597200.0 493.0 0.0269796968204 69
1453600800.0 532.0 0.0291139933235 75
1453604400.0 586.0 0.0320691730969 82
1453608000.0 509.0 0.0278553056422 71
1453611600.0 748.0 0.0409347124172 105
1453615200.0 986.0 0.0539593936409 138
1453618800.0 977.0 0.0534668636787 137
1453622400.0 918.0 0.0502380561484 129
1453626000.0 895.0 0.0489793684671 126
1453629600.0 836.0 0.0457505609369 117
1453633200.0 789.0 0.043178460023 111
1453636800.0 737.0 0.0403327313523 103
1453640400.0 840.0 0.0459694631423 118
1453644000.0 904.0 0.0494718984294 127
1453647600.0 846.0 0.0462978164505 119
1453651200.0 853.0 0.04668089531 120
1453654800.0 901.0 0.0493077217753 127
1453658400.0 780.0 0.0426859300607 110
1453662000.0 716.0 0.0391834947737 101
1453665600.0 689.0 0.037705904887 97
1453669200.0 687.0 0.0375964537843 96
1453672800.0 870.0 0.0476112296831 122
1453676400.0 581.0 0.0317955453401 82
1453680000.0 642.0 0.0278138809462 76
1453683600.0 672.0 0.0291135950091 80
1453687200.0 565.0 0.0244779481847 67
1453690800.0 679.0 0.0294168616238 81
1453694400.0 872.0 0.0377783554285 103
1453698000.0 905.0 0.0392080408977 107
1453701600.0 1222.0 0.0529416861624 145
1453705200.0 1102.0 0.0477428299108 131
1453708800.0 1101.0 0.0476995061087 131
1453712400.0 1087.0 0.0470929728793 129
1453716000.0 1081.0 0.0468330300667 128
1453719600.0 1118.0 0.0484360107443 133
1453723200.0 894.0 0.0387314790746 106
1453726800.0 1062.0 0.0460098778269 126
1453730400.0 1058.0 0.0458365826185 126
1453734000.0 1219.0 0.0528117147561 145
1453737600.0 1164.0 0.0504289056408 138
1453741200.0 1196.0 0.0518152673079 142
1453744800.0 1185.0 0.0513387054848 141
1453748400.0 992.0 0.0429772116801 118
1453752000.0 992.0 0.0429772116801 118
1453755600.0 874.0 0.0378650030327 104
1453759200.0 819.0 0.0354821939173 97
1453762800.0 687.0 0.0297634520406 82
1453766400.0 731.0 0.0331489207328 89
1453770000.0 577.0 0.0261654271721 70
1453773600.0 723.0 0.0327861418465 88
1453777200.0 748.0 0.0339198258661 91
1453780800.0 753.0 0.0341465626701 91
1453784400.0 843.0 0.0382278251406 102
1453788000.0 1209.0 0.0548249591874 147
1453791600.0 1089.0 0.0493832758933 132
1453795200.0 1129.0 0.0511971703247 137
1453798800.0 1093.0 0.0495646653365 133
1453802400.0 1007.0 0.0456647923091 122
1453806000.0 972.0 0.0440776346817 118
1453809600.0 754.0 0.0341919100308 91
1453813200.0 855.0 0.03877199347 104
1453816800.0 868.0 0.0393615091602 105
1453820400.0 1041.0 0.0472066025757 126
1453824000.0 1159.0 0.0525575911482 141
1453827600.0 1231.0 0.0558226011246 149
1453831200.0 974.0 0.0441683294032 118
1453834800.0 894.0 0.0405405405405 108
1453838400.0 1017.0 0.0461182659169 123
1453842000.0 912.0 0.0413567930346 111
1453845600.0 786.0 0.0356430255759 95
1453849200.0 661.0 0.029974605478 80
1453852800.0 595.0 0.027386541471 72
1453856400.0 519.0 0.0238884286109 63
1453860000.0 640.0 0.0294577925067 78
1453863600.0 713.0 0.0328178219645 87
1453867200.0 616.0 0.0283531252877 75
1453870800.0 905.0 0.0416551597165 110
1453874400.0 1058.0 0.0486974132376 129
1453878000.0 1121.0 0.0515971646875 137
1453881600.0 1012.0 0.0465801344012 123
1453885200.0 1039.0 0.0478228850226 127
1453888800.0 1066.0 0.0490656356439 130
1453892400.0 1133.0 0.052149498297 138
1453896000.0 1157.0 0.053254165516 141
1453899600.0 934.0 0.0429899659394 114
1453903200.0 909.0 0.0418392709196 111
1453906800.0 1038.0 0.0477768572218 126
1453910400.0 1036.0 0.0476848016202 126
1453914000.0 1052.0 0.0484212464328 128
1453917600.0 1075.0 0.0494798858511 131
1453921200.0 941.0 0.043312160545 115
1453924800.0 1003.0 0.0461658841941 122
1453928400.0 760.0 0.0349811286017 93
1453932000.0 743.0 0.0341986559882 91
1453935600.0 700.0 0.0322194605542 85
1453939200.0 696.0 0.0358615004122 94
1453942800.0 514.0 0.026483924155 69
1453946400.0 460.0 0.0237015663644 62
1453950000.0 671.0 0.0345733718054 90
1453953600.0 595.0 0.0306574608409 80
1453957200.0 751.0 0.0386953833471 101
1453960800.0 833.0 0.0429204451772 112
1453964400.0 818.0 0.0421475680132 110
1453968000.0 819.0 0.0421990931575 110
1453971600.0 802.0 0.0413231657049 108
1453975200.0 857.0 0.0441570486397 115
